Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,W03,,,,,,,,,,,,,,
Date:,5/18/2015,,,,,,,,,,,,,,
Time (ADST):,17:33,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
2.423,2.399,2.65222,-1.8214,33.6523,27.0857,1.613,11.7287,,,,,,,,
2.46,2.435,2.652323,-1.8201,33.6522,27.0856,1.5454,11.7262,,,,,,,,
2.494,2.468,2.652387,-1.8191,33.652,27.0854,1.4877,11.7278,,,,,,,,
2.522,2.496,2.652369,-1.819,33.6517,27.0851,1.4474,11.7283,,,,,,,,
2.546,2.519,2.652362,-1.8193,33.6519,27.0853,1.4371,11.7266,,,,,,,,
2.568,2.542,2.652303,-1.82,33.6518,27.0853,1.4772,11.7295,,,,,,,,
2.593,2.567,2.652306,-1.8199,33.6518,27.0852,1.5603,11.7303,,,,,,,,
2.619,2.593,2.652418,-1.8182,33.6514,27.0849,1.5404,11.728,,,,,,,,
2.647,2.62,2.652571,-1.8159,33.6508,27.0844,1.5274,11.7275,,,,,,,,
2.673,2.646,2.652641,-1.8146,33.6504,27.084,1.5983,11.7291,,,,,,,,
2.697,2.67,2.65263,-1.8147,33.6503,27.0839,1.6362,11.7296,,,,,,,,
2.72,2.692,2.65266,-1.815,33.651,27.0846,1.6587,11.7284,,,,,,,,
2.741,2.713,2.652657,-1.8154,33.6514,27.0849,1.7239,11.7271,,,,,,,,
2.761,2.732,2.652677,-1.8156,33.6519,27.0853,1.7509,11.729,,,,,,,,
2.781,2.753,2.652724,-1.8153,33.6522,27.0855,1.7301,11.7294,,,,,,,,
2.802,2.774,2.652737,-1.8151,33.6521,27.0854,1.6554,11.7329,,,,,,,,
2.822,2.793,2.652731,-1.8152,33.6521,27.0854,1.6162,11.7298,,,,,,,,
2.838,2.809,2.652728,-1.8154,33.6523,27.0856,1.6071,11.7336,,,,,,,,
2.852,2.823,2.652636,-1.8165,33.6523,27.0856,1.5711,11.7294,,,,,,,,
2.868,2.839,2.652531,-1.818,33.6526,27.0859,1.5485,11.7287,,,,,,,,
2.883,2.854,2.652429,-1.8192,33.6525,27.0858,1.5878,11.734,,,,,,,,
2.896,2.867,2.652361,-1.8201,33.6525,27.0858,1.6412,11.7339,,,,,,,,
2.91,2.881,2.652357,-1.8203,33.6527,27.0859,1.6568,11.7339,,,,,,,,
2.926,2.896,2.652401,-1.8198,33.6527,27.0859,1.6266,11.735,,,,,,,,
2.945,2.915,2.65247,-1.8191,33.6529,27.0861,1.6325,11.7345,,,,,,,,
2.966,2.937,2.652539,-1.8184,33.653,27.0862,1.6446,11.7333,,,,,,,,
2.989,2.959,2.652597,-1.8173,33.6526,27.0858,1.6817,11.7322,,,,,,,,
3.011,2.981,2.652592,-1.8172,33.6524,27.0857,1.7162,11.7342,,,,,,,,
3.029,2.998,2.652479,-1.8188,33.6526,27.0859,1.6566,11.7302,,,,,,,,
3.043,3.012,2.652351,-1.8209,33.6533,27.0864,1.5951,11.7341,,,,,,,,
3.054,3.023,2.652265,-1.8223,33.6536,27.0868,1.5937,11.7345,,,,,,,,
3.063,3.032,2.652162,-1.8232,33.6533,27.0865,1.6323,11.7359,,,,,,,,
3.073,3.042,2.652091,-1.8241,33.6533,27.0864,1.6775,11.7338,,,,,,,,
3.087,3.056,2.652121,-1.8239,33.6534,27.0866,1.6907,11.738,,,,,,,,
3.105,3.074,2.652207,-1.8228,33.6533,27.0866,1.6812,11.7361,,,,,,,,
3.128,3.096,2.652318,-1.8215,33.6534,27.0866,1.6236,11.7331,,,,,,,,
3.152,3.119,2.652379,-1.8206,33.6532,27.0864,1.5789,11.7351,,,,,,,,
3.173,3.141,2.652366,-1.8205,33.653,27.0862,1.538,11.7347,,,,,,,,
3.191,3.159,2.652341,-1.8209,33.6529,27.0862,1.5078,11.732,,,,,,,,
3.21,3.178,2.65233,-1.8211,33.653,27.0863,1.52,11.7341,,,,,,,,
3.232,3.2,2.652367,-1.8207,33.6531,27.0864,1.5751,11.7335,,,,,,,,
3.261,3.229,2.652457,-1.8196,33.653,27.0863,1.608,11.7355,,,,,,,,
3.295,3.261,2.652598,-1.8179,33.6531,27.0863,1.6059,11.7349,,,,,,,,
3.329,3.295,2.652764,-1.816,33.6532,27.0863,1.5957,11.733,,,,,,,,
3.359,3.325,2.652863,-1.8148,33.6532,27.0863,1.561,11.7354,,,,,,,,
3.382,3.349,2.652784,-1.8153,33.6527,27.0859,1.5301,11.7333,,,,,,,,
3.404,3.369,2.652652,-1.8164,33.6521,27.0853,1.5284,11.7341,,,,,,,,
3.428,3.393,2.652635,-1.8167,33.6521,27.0854,1.6353,11.7375,,,,,,,,
3.457,3.422,2.652695,-1.8161,33.6523,27.0855,1.6725,11.733,,,,,,,,
3.492,3.458,2.652783,-1.8147,33.6519,27.0852,1.6678,11.7331,,,,,,,,
3.531,3.494,2.653036,-1.8114,33.6517,27.0849,1.6501,11.7317,,,,,,,,
3.567,3.532,2.653244,-1.8081,33.6508,27.0841,1.6659,11.7322,,,,,,,,
3.599,3.563,2.653264,-1.807,33.6499,27.0834,1.7027,11.7332,,,,,,,,
3.63,3.593,2.653161,-1.8079,33.6493,27.083,1.7308,11.732,,,,,,,,
3.663,3.626,2.653072,-1.8083,33.6487,27.0824,1.6894,11.7328,,,,,,,,
3.701,3.664,2.653136,-1.8074,33.6484,27.0822,1.6634,11.7295,,,,,,,,
3.741,3.703,2.653297,-1.8058,33.6488,27.0825,1.6663,11.7323,,,,,,,,
3.779,3.74,2.653426,-1.8049,33.6496,27.0831,1.6599,11.7314,,,,,,,,
3.809,3.769,2.65341,-1.8053,33.6497,27.0832,1.7206,11.7315,,,,,,,,
3.831,3.792,2.653418,-1.8065,33.6513,27.0845,1.7875,11.7279,,,,,,,,
3.846,3.807,2.653348,-1.8089,33.6529,27.0859,1.7009,11.7309,,,,,,,,
3.856,3.817,2.653233,-1.8113,33.6541,27.0869,1.648,11.7301,,,,,,,,
3.862,3.823,2.653188,-1.8117,33.6539,27.0868,1.6676,11.7327,,,,,,,,
3.867,3.827,2.653181,-1.8113,33.6534,27.0864,1.6662,11.7323,,,,,,,,
3.87,3.831,2.653173,-1.8115,33.6535,27.0864,1.6758,11.7342,,,,,,,,
3.874,3.835,2.653226,-1.8114,33.654,27.0868,1.6707,11.7312,,,,,,,,
3.879,3.84,2.653275,-1.8093,33.6523,27.0855,1.6704,11.7317,,,,,,,,
3.886,3.848,2.65337,-1.8066,33.6506,27.084,1.7284,11.7344,,,,,,,,
3.896,3.857,2.653384,-1.8058,33.6499,27.0834,1.7204,11.7332,,,,,,,,
3.905,3.865,2.653274,-1.8072,33.6499,27.0834,1.6807,11.7344,,,,,,,,
3.91,3.87,2.652998,-1.8113,33.6507,27.0842,1.6372,11.7333,,,,,,,,
3.912,3.872,2.652681,-1.8164,33.6522,27.0855,1.574,11.7398,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
